item_id,description,imageURLHighRes
B0012NY4EC,"[CLS] Mix up and roll on with the Battat Cement Truck. This brightly-colored toy truck features soft rubber wheels and working parts for hours of imaginative fun. A side crank turns the truck's mixer. The truck features a tilt cab with a removable driver. Constructed of tough, lightweight plastic, the truck is built to withstand hours of intense play. Recommended for ages 18 months and up. [SEP]",https://images-na.ssl-images-amazon.com/images/I/4184HbUFeHL.jpg
B0017IDBOQ,"[CLS] Run put the McQueen, Mack trailer is here! The Cars Tomica in the photograph is sold separately, Tomica in the photo is hand rolled play. Jack up the lower row and press the button on the pallet is loaded with action gimmick in Tomica jumps out. [SEP]",https://images-na.ssl-images-amazon.com/images/I/41nzLFdte-L.jpg
B0012OELR6,"[CLS] Kids gain a deeper understanding of how human organs and systems interact by manipulating realistic pretend ones. 3-D human body features brain, skull, heart, rib cage, lungs, liver, stomach, pancreas, kidneys, intestines, and spine. Includes Fact Guide, and photo-illustrated assembly instructions. [SEP]",https://images-na.ssl-images-amazon.com/images/I/51xY3vZ-QsL.jpg
B000JXW81W,[CLS]  [SEP],https://images-na.ssl-images-amazon.com/images/I/51Cw1IV0bVL.jpg
B0015V772W,[CLS] <b> Fisher Price Super Friends Batmobile</b><br> [SEP],https://images-na.ssl-images-amazon.com/images/I/41DUVsZ0QfL.jpg
B001DZFYKM,"[CLS] ZOOB Jr. 55 Piece Building Set is a reusable storage bag filled with 55 brightly colored, oversized pieces that make a fantastic starter-set or a great source for extra parts in a larger project. Contains 12 instruction cards to create 28 projects including an ostrich, a sea turtle and more (or you can make up your own). The instructions require no reading, and are printed on durable cards. ZOOB is not like any other building set - the pieces include gears, axels and joints that snap, click, and pop together! With rotating, spinning and extendable parts you can actually design a toy to play with, instead of just building something to look at. Create monsters&#x2014;or vehicles&#x2014;or monsters that turn into vehicles!  The possibilities are as endless as your imagination!  ZOOB Jr. provides ZOOB's award-winning creative play with bigger, softer pieces designed for young children and durable instruction cards that require no reading.  Recommended for children 4 years of age and older. [SEP]",https://images-na.ssl-images-amazon.com/images/I/51hw8pR6p7L.jpg
B0037UR206,[CLS] 2010 Blonde Barbie Video Girl Pc Camera Doll [SEP],https://images-na.ssl-images-amazon.com/images/I/414KFOiCEfL.jpg
B0039X8ZXE,[CLS]  [SEP],https://images-na.ssl-images-amazon.com/images/I/41eSWglxjGL.jpg
B004ZFF3CQ,"[CLS] Battle Davy Jones and his crew aboard The Black Pearl! After 13 years of waiting, Davy Jones has come to claim Jack Sparrow for the undead crew of the Flying Dutchman. As the tentacled terror boards the Black Pearl with his sidekicks Maccus and Bootstrap Bill, Captain Jack Sparrow gets ready to battle for his ship and his freedom with Will Turner and Joshamee Gibbs by his side. Includes Jack Sparrow, Will Turner, Joshamee Gibbs, Davy Jones, Maccus and Bootstrap Bill minifigures. [SEP]",https://images-na.ssl-images-amazon.com/images/I/51EmNLAaVpL.jpg
B002XQEM94,[CLS] Children toolbox play set with realistic tools and electronic drill. First tool box is perfect for any child. Let their imagination run wild with an educational toy. Choking HAZARD: for ages 3 years and older only. [SEP],https://images-na.ssl-images-amazon.com/images/I/51AclSwqKuL.jpg
B004APRLPS,"[CLS] <b>Sound Bites sound machine </b> A sound effects bonanza Applause,pogo stick, charge!, bomb fx, glass break, kerching till ,boing, LOL and many more <b></b> Guaranteed mayhem <b></b> Perfect for use in board meetings, phone conversations, family dining, school assembly, open plan offices, public libraries and speeches. [SEP]",https://images-na.ssl-images-amazon.com/images/I/41MKTOngxpL.jpg
B00176F99S,"[CLS] For over 50 years, Sammons Preston has been the premier brand in aids to daily living and homecare devices. Sammons Preston products are adaptive living aids that help people cope with their environment. Whether you are a therapist or patient, someone with special needs, or just have a need to make life easier and more accessible, Sammons Preston products can help you. Occupational therapists, physical therapists, nurses, and other healthcare professionals rely on Sammons Preston adaptive utensils, adaptive plates and silverware, nosey cups, reachers and grabbers, grab bars, sock pullers, shoe horns, dressing sticks, hip kits, leg lifters, back scrubbers, gait belts, wheelchair belts, trays, and wheelchair accessories. These are the same high quality professional products used in hospitals, clinics, and nursing homes. [SEP]",https://images-na.ssl-images-amazon.com/images/I/315BJMIaWVL.jpg
B000VZZRDE,"[CLS] Straight out of the hit video game series and into an articulated action figure form, the Halo 3 Series 1 features all your favorite characters in high detail. [SEP]",https://images-na.ssl-images-amazon.com/images/I/41muXM7JbhL.jpg
B005EG07WG,"[CLS] This is the 1/48 Scale P-47D Thunderbolt Razorback Plastic Model Kit from Revell. Suitable for Ages 10 & Older. FEATURES: Highly detailed pieces molded in light gray and clear Under wing details including 500 lb. bombs, rocket tubes and drop tanks Detailed cockpit with pilot figure and open or closed canopy Waterslide decals Illustrated instructions MARKING OPTIONS: One decal sheet with markings for 3 versions: 1) 1st Lt. Quince Brown P47D-6-RE, Okie, 42-74753, 78th Fighter Group, 84th Fighter Squadron, 8th Airforce 2) Lt. Cipipen, P-47D-16-RE, Pied Piper, 42-75885, 58th Fighter Group, 310th Fighter Squadron 3) Capt. Arle Blood P-47D-20-RE, The Bug, 42-76653, 450th Fighter Group, 510th Fighter Squadron, 9th Airforce YOU WILL RECEIVE: One plastic model REQUIREMENTS: Assembly Hobby knife (RMXR6909) Cement for plastics (TESR3512) Sprue cutters (HCAR0630) Paint (Aluminum, Brown, FS34151 Chromate Green Primer, Dark Gray, Tan, Flesh, FS36173 Neutral Gray, FS34088 Olive Drab, Semi Gloss Black, Steel, White, FS13538 Yellow) SPECIFICATIONS: Scale: 1/48 length: 9 (228.6mm) Wingspan: 10-1/2 (266.7mm) Skill level: 2 Parts: 49 COMMENTS: Due to small parts that could cause a choking hazard please keep away from children 3 years of age and younger tlc 9/19/11updated sjw 9/22/11updated tlc 1/14/13& [SEP]",https://images-na.ssl-images-amazon.com/images/I/41k5znf-PqL.jpg
B000N8LVJ8,"[CLS] ALEX Toys Little Hands My Collage Farm is a wonderful introduction to art. Grab the glue stick, choose a farm animal cutout, and let creativity soar. This mixed-media collage kit includes four 9 cutouts to decorate, plus tons of craft supplies, including feathers, buttons, ribbons, pipe cleaners, crayons, and stickers (even four big googly eyes!). Includes 4 animal paper shapes (9in. / 22.8cm.), 10 feathers, 4 google eyes, 1 pom-pom (3in. / 7.6cm.), 1 roll crepe paper, 6 pipe cleaners (12in. / 30.4cm.), 4 buttons (1.5in / 3.8cm), 1 flower (3in. / 7.6in.), 80 tissue papers (3in. square / 7.6cm. square), 2 paper doilies (4.5in. / 11.4cm.), 8 finger crayons, 1 sticker sheet, crinkle paper (0.7oz. / 21g.), fringe paper (26ft. / 8m.), 25 paper shapes, glue stick (1.4oz. / 40g.) and picture instructions. Recommended for children 3 years of age and older. [SEP]",https://images-na.ssl-images-amazon.com/images/I/61qxhB2%2B8CL.jpg
B0015H1A3S,"[CLS] Looking for a sure winner in the hot commodities market? Pit, the fast-paced card game, has been a bullish performer since its introduction way back in 1904. With all the ups and downs, desperate deals, and nonstop action of an actual trading floor, this lively game offers great fun without risking the family fortune. The rules are simple: Deal the cards, scream and trade like crazy, be the first to corner a specific market (nine cards of the same suit), and ring the closing bell. Sounds pretty realistic, doesn't it? Once you've got the basic game mastered, try throwing Bull and Bear cards into the mix--that's when things get really interesting! Pit comes neatly boxed with a set of 74 premium quality cards, a corner board and instructions. There are rules included for a silent bidding version of the game, but jumping up and down, waving wildly, and shouting yourself hoarse is half the fun! Includes 74 premium quality cards, a corner board and rules. For 3 to 8 players. [SEP]",https://images-na.ssl-images-amazon.com/images/I/51dOBbsrjlL.jpg
B000WX1YPA,"[CLS] This stylized aircraft features electronic jet sound and flashing red lights, activated by the push of a button on top of the fuselage! Pull the plane back and let it go forward in the take-off position. [SEP]",https://images-na.ssl-images-amazon.com/images/I/3105HJSvKOL.jpg
B0036MDNNK,"[CLS] The Papo toy line features beatifully crafted figurines and animals. Papo toys come in a wide variety of colors, all hand painted and bursting with imagination. We carry a wide selection for hours of play. Scale 1:20 True to life modeling. Meticulously hand painted figurines. [SEP]",https://images-na.ssl-images-amazon.com/images/I/41oV5fGj5rL.jpg
B004D0D5F0,[CLS]  [SEP],https://images-na.ssl-images-amazon.com/images/I/41Ax-KqzBTL.jpg
B000LT2IGE,"[CLS] A comfortable living room is just the place for a family get-together or a play date with friends. Relax and read a book, listen to music, play with toys - or play with some friendly pups! [SEP]",https://images-na.ssl-images-amazon.com/images/I/51r%2Bzjy79-L.jpg
B000V0FOY6,[CLS] These plush toys make  take-off sounds when you squeeze them. [SEP],https://images-na.ssl-images-amazon.com/images/I/31dat2eitTL.jpg
